"NSDUH_data.ID" "NSDUH_data.NEWRACE" "NSDUH_data.NEWRACE2"
"17206" 17206 6 6
"17207" 17207 1 1
"17208" 17208 6 6
"17209" 17209 1 1
"17210" 17210 1 1
"17211" 17211 1 1
"17212" 17212 7 7
"17213" 17213 5 5
"17214" 17214 1 1
"17215" 17215 1 1
"17216" 17216 5 5
"17217" 17217 1 1
"17218" 17218 7 7
"17219" 17219 2 2
"17220" 17220 1 1
"17221" 17221 1 1
"17222" 17222 2 2
"17223" 17223 2 2
"17224" 17224 5 5
"17225" 17225 1 1
"17226" 17226 1 1
"17227" 17227 1 1
"17228" 17228 1 1
"17229" 17229 6 6
"17230" 17230 1 1
"17231" 17231 2 2
"17232" 17232 7 7
"17233" 17233 2 2
"17234" 17234 1 1
"17235" 17235 7 7
"17236" 17236 2 2
"17237" 17237 1 1
"17238" 17238 2 2
"17239" 17239 1 1
"17240" 17240 7 7
"17241" 17241 2 2
"17242" 17242 1 1
"17243" 17243 1 1
"17244" 17244 7 7
"17245" 17245 2 2
"17246" 17246 2 2
"17247" 17247 1 1
"17248" 17248 6 6
"17249" 17249 1 1
"17250" 17250 1 1
"17251" 17251 1 1
"17252" 17252 2 2
"17253" 17253 1 1
"17254" 17254 1 1
"17255" 17255 1 1
"17256" 17256 5 5
"17257" 17257 1 1
"17258" 17258 1 1
"17259" 17259 1 1
"17260" 17260 1 1
"17261" 17261 1 1
"17262" 17262 1 1
"17263" 17263 7 7
"17264" 17264 2 2
"17265" 17265 1 1
"17266" 17266 1 1
"17267" 17267 1 1
"17268" 17268 1 1
"17269" 17269 2 2
"17270" 17270 1 1
"17271" 17271 1 1
"17272" 17272 1 1
"17273" 17273 5 5
"17274" 17274 7 7
"17275" 17275 7 7
"17276" 17276 1 1
"17277" 17277 1 1
"17278" 17278 1 1
"17279" 17279 1 1
"17280" 17280 7 7
"17281" 17281 1 1
"17282" 17282 1 1
"17283" 17283 7 7
"17284" 17284 1 1
"17285" 17285 7 7
"17286" 17286 7 7
"17287" 17287 1 1
"17288" 17288 2 2
"17289" 17289 1 1
"17290" 17290 1 1
"17291" 17291 2 2
"17292" 17292 2 2
"17293" 17293 1 1
"17294" 17294 1 1
"17295" 17295 1 1
"17296" 17296 2 2
"17297" 17297 1 1
"17298" 17298 1 1
"17299" 17299 1 1
"17300" 17300 2 2
"17301" 17301 1 1
"17302" 17302 7 7
"17303" 17303 1 1
"17304" 17304 2 2
"17305" 17305 1 1
"17306" 17306 2 2
"17307" 17307 2 2
"17308" 17308 1 1
"17309" 17309 2 2
"17310" 17310 7 7
"17311" 17311 1 1
"17312" 17312 7 7
"17313" 17313 2 2
"17314" 17314 1 1
"17315" 17315 1 1
"17316" 17316 1 1
"17317" 17317 1 1
"17318" 17318 2 2
"17319" 17319 1 1
"17320" 17320 7 7
"17321" 17321 1 1
"17322" 17322 6 6
"17323" 17323 1 1
"17324" 17324 1 1
"17325" 17325 1 1
"17326" 17326 1 1
"17327" 17327 7 7
"17328" 17328 4 4
"17329" 17329 1 1
"17330" 17330 1 1
"17331" 17331 2 2
"17332" 17332 1 1
"17333" 17333 1 1
"17334" 17334 7 7
"17335" 17335 1 1
"17336" 17336 1 1
"17337" 17337 1 1
"17338" 17338 1 1
"17339" 17339 1 1
"17340" 17340 7 7
"17341" 17341 7 7
"17342" 17342 1 1
"17343" 17343 1 1
"17344" 17344 7 7
"17345" 17345 7 7
"17346" 17346 7 7
"17347" 17347 1 1
"17348" 17348 6 6
"17349" 17349 7 7
"17350" 17350 1 1
"17351" 17351 1 1
"17352" 17352 2 2
"17353" 17353 1 1
"17354" 17354 6 6
"17355" 17355 1 1
"17356" 17356 7 7
"17357" 17357 2 2
"17358" 17358 7 7
"17359" 17359 1 1
"17360" 17360 1 1
"17361" 17361 1 1
"17362" 17362 2 2
"17363" 17363 1 1
"17364" 17364 1 1
"17365" 17365 1 1
"17366" 17366 1 1
"17367" 17367 7 7
"17368" 17368 5 5
"17369" 17369 1 1
"17370" 17370 1 1
"17371" 17371 5 5
"17372" 17372 2 2
"17373" 17373 1 1
"17374" 17374 1 1
"17375" 17375 6 6
"17376" 17376 2 2
"17377" 17377 6 6
"17378" 17378 7 7
"17379" 17379 1 1
"17380" 17380 7 7
"17381" 17381 2 2
"17382" 17382 1 1
"17383" 17383 1 1
"17384" 17384 3 3
"17385" 17385 7 7
"17386" 17386 1 1
"17387" 17387 1 1
"17388" 17388 1 1
"17389" 17389 1 1
"17390" 17390 1 1
"17391" 17391 7 7
"17392" 17392 5 5
"17393" 17393 1 1
"17394" 17394 7 7
"17395" 17395 1 1
"17396" 17396 1 1
"17397" 17397 5 5
"17398" 17398 1 1
"17399" 17399 1 1
"17400" 17400 1 1
"17401" 17401 2 2
"17402" 17402 1 1
"17403" 17403 1 1
"17404" 17404 7 7
"17405" 17405 7 7
"17406" 17406 1 1
"17407" 17407 5 5
"17408" 17408 2 2
"17409" 17409 7 7
"17410" 17410 1 1
"17411" 17411 7 7
"17412" 17412 1 1
"17413" 17413 7 7
"17414" 17414 1 1
"17415" 17415 1 1
"17416" 17416 7 7
"17417" 17417 7 7
"17418" 17418 1 1
"17419" 17419 1 1
"17420" 17420 1 1
"17421" 17421 7 7
"17422" 17422 7 7
"17423" 17423 7 7
"17424" 17424 7 7
"17425" 17425 6 6
"17426" 17426 2 2
"17427" 17427 1 1
"17428" 17428 1 1
"17429" 17429 1 1
"17430" 17430 2 2
"17431" 17431 1 1
"17432" 17432 7 7
"17433" 17433 1 1
"17434" 17434 2 2
"17435" 17435 1 1
"17436" 17436 1 1
"17437" 17437 7 7
"17438" 17438 2 2
"17439" 17439 1 1
"17440" 17440 7 7
"17441" 17441 2 2
"17442" 17442 7 7
"17443" 17443 1 1
"17444" 17444 7 7
"17445" 17445 1 1
"17446" 17446 1 1
"17447" 17447 1 1
"17448" 17448 5 5
"17449" 17449 1 1
"17450" 17450 2 2
"17451" 17451 1 1
"17452" 17452 1 1
"17453" 17453 2 2
"17454" 17454 1 1
"17455" 17455 6 6
"17456" 17456 7 7
"17457" 17457 7 7
"17458" 17458 1 1
"17459" 17459 1 1
"17460" 17460 1 1
"17461" 17461 1 1
"17462" 17462 7 7
"17463" 17463 1 1
"17464" 17464 1 1
"17465" 17465 7 7
"17466" 17466 1 1
"17467" 17467 3 3
"17468" 17468 1 1
"17469" 17469 1 1
"17470" 17470 1 1
"17471" 17471 1 1
"17472" 17472 1 1
"17473" 17473 1 1
"17474" 17474 1 1
"17475" 17475 1 1
"17476" 17476 2 2
"17477" 17477 7 7
"17478" 17478 1 1
"17479" 17479 1 1
"17480" 17480 5 5
"17481" 17481 1 1
"17482" 17482 1 1
"17483" 17483 1 1
"17484" 17484 1 1
"17485" 17485 7 7
"17486" 17486 7 7
"17487" 17487 1 1
"17488" 17488 1 1
"17489" 17489 7 7
"17490" 17490 7 7
"17491" 17491 1 1
"17492" 17492 1 1
"17493" 17493 1 1
"17494" 17494 1 1
"17495" 17495 1 1
"17496" 17496 1 1
"17497" 17497 1 1
"17498" 17498 1 1
"17499" 17499 7 7
"17500" 17500 2 2
"17501" 17501 1 1
"17502" 17502 7 7
"17503" 17503 1 1
"17504" 17504 1 1
"17505" 17505 1 1
"17506" 17506 1 1
"17507" 17507 1 1
"17508" 17508 1 1
"17509" 17509 1 1
"17510" 17510 1 1
"17511" 17511 1 1
"17512" 17512 1 1
"17513" 17513 2 2
"17514" 17514 1 1
"17515" 17515 1 1
"17516" 17516 1 1
"17517" 17517 7 7
"17518" 17518 1 1
"17519" 17519 2 2
"17520" 17520 7 7
"17521" 17521 1 1
"17522" 17522 1 1
"17523" 17523 1 1
"17524" 17524 6 6
"17525" 17525 1 1
"17526" 17526 7 7
"17527" 17527 2 2
"17528" 17528 1 1
"17529" 17529 2 2
"17530" 17530 6 6
"17531" 17531 1 1
"17532" 17532 6 6
"17533" 17533 1 1
"17534" 17534 7 7
"17535" 17535 1 1
"17536" 17536 1 1
"17537" 17537 2 2
"17538" 17538 4 4
"17539" 17539 7 7
"17540" 17540 1 1
"17541" 17541 1 1
"17542" 17542 6 6
"17543" 17543 7 7
"17544" 17544 1 1
"17545" 17545 1 1
"17546" 17546 1 1
"17547" 17547 1 1
"17548" 17548 1 1
"17549" 17549 1 1
"17550" 17550 1 1
"17551" 17551 1 1
"17552" 17552 1 1
"17553" 17553 7 7
"17554" 17554 1 1
"17555" 17555 1 1
"17556" 17556 2 2
"17557" 17557 4 4
"17558" 17558 1 1
"17559" 17559 1 1
"17560" 17560 7 7
"17561" 17561 1 1
"17562" 17562 6 6
"17563" 17563 1 1
"17564" 17564 7 7
"17565" 17565 7 7
"17566" 17566 6 6
"17567" 17567 1 1
"17568" 17568 5 5
"17569" 17569 7 7
"17570" 17570 1 1
"17571" 17571 1 1
"17572" 17572 1 1
"17573" 17573 7 7
"17574" 17574 2 2
"17575" 17575 2 2
"17576" 17576 1 1
"17577" 17577 1 1
"17578" 17578 1 1
"17579" 17579 7 7
"17580" 17580 2 2
"17581" 17581 1 1
"17582" 17582 1 1
"17583" 17583 1 1
"17584" 17584 1 1
"17585" 17585 1 1
"17586" 17586 1 1
"17587" 17587 1 1
"17588" 17588 1 1
"17589" 17589 1 1
"17590" 17590 1 1
"17591" 17591 5 5
"17592" 17592 1 1
"17593" 17593 2 2
"17594" 17594 2 2
"17595" 17595 1 1
"17596" 17596 2 2
"17597" 17597 2 2
"17598" 17598 1 1
"17599" 17599 1 1
"17600" 17600 2 2
"17601" 17601 1 1
"17602" 17602 1 1
"17603" 17603 1 1
"17604" 17604 1 1
"17605" 17605 1 1
"17606" 17606 1 1
"17607" 17607 1 1
"17608" 17608 1 1
"17609" 17609 3 3
"17610" 17610 1 1
"17611" 17611 2 2
"17612" 17612 1 1
"17613" 17613 1 1
"17614" 17614 1 1
"17615" 17615 1 1
"17616" 17616 1 1
"17617" 17617 1 1
"17618" 17618 1 1
"17619" 17619 7 7
"17620" 17620 1 1
"17621" 17621 1 1
"17622" 17622 7 7
"17623" 17623 7 7
"17624" 17624 1 1
"17625" 17625 1 1
"17626" 17626 3 3
"17627" 17627 1 1
"17628" 17628 5 5
"17629" 17629 1 1
"17630" 17630 7 7
"17631" 17631 2 2
"17632" 17632 1 1
"17633" 17633 1 1
"17634" 17634 2 2
"17635" 17635 1 1
"17636" 17636 6 6
"17637" 17637 1 1
"17638" 17638 2 2
"17639" 17639 1 1
"17640" 17640 1 1
"17641" 17641 2 2
"17642" 17642 1 1
"17643" 17643 1 1
"17644" 17644 1 1
"17645" 17645 2 2
"17646" 17646 1 1
"17647" 17647 7 7
"17648" 17648 1 1
"17649" 17649 1 1
"17650" 17650 3 3
"17651" 17651 7 7
"17652" 17652 1 1
"17653" 17653 1 1
"17654" 17654 7 7
"17655" 17655 2 2
"17656" 17656 1 1
"17657" 17657 6 6
"17658" 17658 1 1
"17659" 17659 1 1
"17660" 17660 1 1
"17661" 17661 2 2
"17662" 17662 1 1
"17663" 17663 1 1
"17664" 17664 2 2
"17665" 17665 2 2
"17666" 17666 6 6
"17667" 17667 1 1
"17668" 17668 7 7
"17669" 17669 7 7
"17670" 17670 1 1
"17671" 17671 1 1
"17672" 17672 1 1
"17673" 17673 1 1
"17674" 17674 1 1
"17675" 17675 1 1
"17676" 17676 1 1
"17677" 17677 1 1
"17678" 17678 7 7
"17679" 17679 1 1
"17680" 17680 1 1
"17681" 17681 1 1
"17682" 17682 1 1
"17683" 17683 5 5
"17684" 17684 2 2
"17685" 17685 7 7
"17686" 17686 1 1
"17687" 17687 7 7
"17688" 17688 7 7
"17689" 17689 2 2
"17690" 17690 1 1
"17691" 17691 1 1
"17692" 17692 7 7
"17693" 17693 1 1
"17694" 17694 1 1
"17695" 17695 7 7
"17696" 17696 1 1
"17697" 17697 1 1
"17698" 17698 2 2
"17699" 17699 1 1
"17700" 17700 1 1
"17701" 17701 5 5
"17702" 17702 1 1
"17703" 17703 1 1
"17704" 17704 1 1
"17705" 17705 1 1
"17706" 17706 7 7
"17707" 17707 1 1
"17708" 17708 7 7
"17709" 17709 1 1
"17710" 17710 5 5
"17711" 17711 7 7
"17712" 17712 1 1
"17713" 17713 5 5
"17714" 17714 1 1
"17715" 17715 1 1
"17716" 17716 1 1
"17717" 17717 7 7
"17718" 17718 2 2
"17719" 17719 1 1
"17720" 17720 6 6
"17721" 17721 2 2
"17722" 17722 6 6
"17723" 17723 1 1
"17724" 17724 6 6
"17725" 17725 7 7
"17726" 17726 1 1
"17727" 17727 2 2
"17728" 17728 2 2
"17729" 17729 1 1
"17730" 17730 7 7
"17731" 17731 1 1
"17732" 17732 7 7
"17733" 17733 1 1
"17734" 17734 1 1
"17735" 17735 7 7
"17736" 17736 1 1
"17737" 17737 7 7
"17738" 17738 2 2
"17739" 17739 1 1
"17740" 17740 1 1
"17741" 17741 6 6
"17742" 17742 1 1
"17743" 17743 1 1
"17744" 17744 1 1
"17745" 17745 2 2
"17746" 17746 1 1
"17747" 17747 1 1
"17748" 17748 1 1
"17749" 17749 7 7
"17750" 17750 1 1
"17751" 17751 1 1
"17752" 17752 7 7
"17753" 17753 1 1
"17754" 17754 5 5
"17755" 17755 7 7
"17756" 17756 2 2
"17757" 17757 1 1
"17758" 17758 2 2
"17759" 17759 7 7
"17760" 17760 1 1
"17761" 17761 1 1
"17762" 17762 7 7
"17763" 17763 1 1
"17764" 17764 1 1
"17765" 17765 1 1
"17766" 17766 1 1
"17767" 17767 7 7
"17768" 17768 1 1
"17769" 17769 1 1
"17770" 17770 7 7
"17771" 17771 6 6
"17772" 17772 7 7
"17773" 17773 1 1
"17774" 17774 2 2
"17775" 17775 1 1
"17776" 17776 2 2
"17777" 17777 1 1
"17778" 17778 6 6
"17779" 17779 7 7
"17780" 17780 1 1
"17781" 17781 1 1
"17782" 17782 1 1
"17783" 17783 2 2
"17784" 17784 1 1
"17785" 17785 1 1
"17786" 17786 1 1
"17787" 17787 6 6
"17788" 17788 7 7
"17789" 17789 2 2
"17790" 17790 1 1
"17791" 17791 7 7
"17792" 17792 1 1
"17793" 17793 1 1
"17794" 17794 1 1
"17795" 17795 7 7
"17796" 17796 7 7
"17797" 17797 5 5
"17798" 17798 1 1
"17799" 17799 7 7
"17800" 17800 1 1
"17801" 17801 7 7
"17802" 17802 2 2
"17803" 17803 1 1
"17804" 17804 1 1
"17805" 17805 1 1
"17806" 17806 7 7
"17807" 17807 2 2
"17808" 17808 7 7
"17809" 17809 7 7
"17810" 17810 5 5
"17811" 17811 1 1
"17812" 17812 1 1
"17813" 17813 7 7
"17814" 17814 1 1
"17815" 17815 7 7
"17816" 17816 2 2
"17817" 17817 1 1
"17818" 17818 1 1
"17819" 17819 1 1
"17820" 17820 1 1
"17821" 17821 2 2
"17822" 17822 1 1
"17823" 17823 1 1
"17824" 17824 7 7
"17825" 17825 7 7
"17826" 17826 1 1
"17827" 17827 6 6
"17828" 17828 1 1
"17829" 17829 1 1
"17830" 17830 2 2
"17831" 17831 7 7
"17832" 17832 1 1
"17833" 17833 1 1
"17834" 17834 3 3
"17835" 17835 1 1
"17836" 17836 1 1
"17837" 17837 1 1
"17838" 17838 6 6
"17839" 17839 1 1
"17840" 17840 1 1
"17841" 17841 2 2
"17842" 17842 1 1
"17843" 17843 1 1
"17844" 17844 1 1
"17845" 17845 7 7
"17846" 17846 1 1
"17847" 17847 1 1
"17848" 17848 7 7
"17849" 17849 6 6
"17850" 17850 6 6
"17851" 17851 1 1
"17852" 17852 1 1
"17853" 17853 1 1
"17854" 17854 7 7
"17855" 17855 2 2
"17856" 17856 7 7
"17857" 17857 1 1
"17858" 17858 1 1
"17859" 17859 7 7
"17860" 17860 3 3
"17861" 17861 2 2
"17862" 17862 1 1
"17863" 17863 1 1
"17864" 17864 1 1
"17865" 17865 7 7
"17866" 17866 1 1
"17867" 17867 7 7
"17868" 17868 3 3
"17869" 17869 7 7
"17870" 17870 7 7
"17871" 17871 1 1
"17872" 17872 1 1
"17873" 17873 2 2
"17874" 17874 1 1
"17875" 17875 1 1
"17876" 17876 1 1
"17877" 17877 1 1
"17878" 17878 1 1
"17879" 17879 1 1
"17880" 17880 7 7
"17881" 17881 1 1
"17882" 17882 7 7
"17883" 17883 1 1
"17884" 17884 7 7
"17885" 17885 1 1
"17886" 17886 1 1
"17887" 17887 1 1
"17888" 17888 1 1
"17889" 17889 1 1
"17890" 17890 2 2
"17891" 17891 7 7
"17892" 17892 7 7
"17893" 17893 1 1
"17894" 17894 1 1
"17895" 17895 1 1
"17896" 17896 5 5
"17897" 17897 1 1
"17898" 17898 7 7
"17899" 17899 1 1
"17900" 17900 7 7
"17901" 17901 1 1
"17902" 17902 1 1
"17903" 17903 2 2
"17904" 17904 1 1
"17905" 17905 1 1
"17906" 17906 1 1
"17907" 17907 2 2
"17908" 17908 1 1
"17909" 17909 2 2
"17910" 17910 1 1
"17911" 17911 1 1
"17912" 17912 1 1
"17913" 17913 1 1
"17914" 17914 7 7
"17915" 17915 1 1
"17916" 17916 2 2
"17917" 17917 7 7
"17918" 17918 7 7
"17919" 17919 1 1
"17920" 17920 1 1
"17921" 17921 5 5
"17922" 17922 2 2
"17923" 17923 1 1
"17924" 17924 1 1
"17925" 17925 5 5
"17926" 17926 1 1
"17927" 17927 1 1
"17928" 17928 1 1
"17929" 17929 2 2
"17930" 17930 2 2
"17931" 17931 7 7
"17932" 17932 1 1
"17933" 17933 1 1
"17934" 17934 1 1
"17935" 17935 2 2
"17936" 17936 1 1
"17937" 17937 1 1
"17938" 17938 2 2
"17939" 17939 1 1
"17940" 17940 7 7
"17941" 17941 1 1
"17942" 17942 1 1
"17943" 17943 2 2
"17944" 17944 5 5
"17945" 17945 5 5
"17946" 17946 1 1
"17947" 17947 1 1
"17948" 17948 1 1
"17949" 17949 5 5
"17950" 17950 3 3
"17951" 17951 1 1
"17952" 17952 1 1
"17953" 17953 1 1
"17954" 17954 1 1
"17955" 17955 2 2
"17956" 17956 1 1
"17957" 17957 1 1
"17958" 17958 7 7
"17959" 17959 7 7
"17960" 17960 1 1
"17961" 17961 1 1
"17962" 17962 7 7
"17963" 17963 1 1
"17964" 17964 1 1
"17965" 17965 1 1
"17966" 17966 7 7
"17967" 17967 1 1
"17968" 17968 7 7
"17969" 17969 2 2
"17970" 17970 1 1
"17971" 17971 1 1
"17972" 17972 1 1
"17973" 17973 7 7
"17974" 17974 7 7
"17975" 17975 2 2
"17976" 17976 7 7
"17977" 17977 5 5
"17978" 17978 1 1
"17979" 17979 1 1
"17980" 17980 1 1
"17981" 17981 2 2
"17982" 17982 2 2
"17983" 17983 1 1
"17984" 17984 1 1
"17985" 17985 1 1
"17986" 17986 1 1
"17987" 17987 7 7
"17988" 17988 1 1
"17989" 17989 3 3
"17990" 17990 5 5
"17991" 17991 6 6
"17992" 17992 6 6
"17993" 17993 1 1
"17994" 17994 1 1
"17995" 17995 1 1
"17996" 17996 7 7
"17997" 17997 7 7
"17998" 17998 1 1
"17999" 17999 1 1
"18000" 18000 7 7
"18001" 18001 1 1
"18002" 18002 1 1
"18003" 18003 1 1
"18004" 18004 1 1
"18005" 18005 1 1
"18006" 18006 1 1
"18007" 18007 1 1
"18008" 18008 1 1
"18009" 18009 7 7
"18010" 18010 7 7
"18011" 18011 1 1
"18012" 18012 7 7
"18013" 18013 1 1
"18014" 18014 1 1
"18015" 18015 1 1
"18016" 18016 1 1
"18017" 18017 1 1
"18018" 18018 7 7
"18019" 18019 1 1
"18020" 18020 1 1
"18021" 18021 1 1
"18022" 18022 1 1
"18023" 18023 1 1
"18024" 18024 1 1
"18025" 18025 1 1
"18026" 18026 1 1
"18027" 18027 7 7
"18028" 18028 1 1
"18029" 18029 7 7
"18030" 18030 7 7
"18031" 18031 1 1
"18032" 18032 1 1
"18033" 18033 7 7
"18034" 18034 1 1
"18035" 18035 1 1
"18036" 18036 2 2
"18037" 18037 1 1
"18038" 18038 1 1
"18039" 18039 7 7
"18040" 18040 7 7
"18041" 18041 1 1
"18042" 18042 2 2
"18043" 18043 1 1
"18044" 18044 1 1
"18045" 18045 5 5
"18046" 18046 2 2
"18047" 18047 1 1
"18048" 18048 1 1
"18049" 18049 7 7
"18050" 18050 7 7
"18051" 18051 2 2
"18052" 18052 1 1
"18053" 18053 1 1
"18054" 18054 7 7
"18055" 18055 7 7
"18056" 18056 6 6
"18057" 18057 1 1
"18058" 18058 1 1
"18059" 18059 1 1
"18060" 18060 2 2
"18061" 18061 3 3
"18062" 18062 2 2
"18063" 18063 2 2
"18064" 18064 2 2
"18065" 18065 1 1
"18066" 18066 1 1
"18067" 18067 4 4
"18068" 18068 1 1
"18069" 18069 1 1
"18070" 18070 2 2
"18071" 18071 1 1
"18072" 18072 1 1
"18073" 18073 1 1
"18074" 18074 1 1
"18075" 18075 1 1
"18076" 18076 1 1
"18077" 18077 1 1
"18078" 18078 1 1
"18079" 18079 7 7
"18080" 18080 2 2
"18081" 18081 1 1
"18082" 18082 7 7
"18083" 18083 1 1
"18084" 18084 1 1
"18085" 18085 7 7
"18086" 18086 1 1
"18087" 18087 1 1
"18088" 18088 1 1
"18089" 18089 7 7
"18090" 18090 7 7
"18091" 18091 1 1
"18092" 18092 7 7
"18093" 18093 1 1
"18094" 18094 1 1
"18095" 18095 1 1
"18096" 18096 1 1
"18097" 18097 1 1
"18098" 18098 1 1
"18099" 18099 1 1
"18100" 18100 1 1
"18101" 18101 1 1
"18102" 18102 7 7
"18103" 18103 1 1
"18104" 18104 2 2
"18105" 18105 2 2
"18106" 18106 7 7
"18107" 18107 1 1
"18108" 18108 2 2
"18109" 18109 1 1
"18110" 18110 5 5
"18111" 18111 1 1
"18112" 18112 2 2
"18113" 18113 7 7
"18114" 18114 1 1
"18115" 18115 1 1
"18116" 18116 1 1
"18117" 18117 1 1
"18118" 18118 7 7
"18119" 18119 1 1
"18120" 18120 7 7
"18121" 18121 1 1
"18122" 18122 7 7
"18123" 18123 1 1
"18124" 18124 1 1
"18125" 18125 7 7
"18126" 18126 1 1
"18127" 18127 2 2
"18128" 18128 1 1
"18129" 18129 1 1
"18130" 18130 1 1
"18131" 18131 1 1
"18132" 18132 2 2
"18133" 18133 1 1
"18134" 18134 7 7
"18135" 18135 1 1
"18136" 18136 1 1
"18137" 18137 7 7
"18138" 18138 1 1
"18139" 18139 1 1
"18140" 18140 1 1
"18141" 18141 2 2
"18142" 18142 7 7
"18143" 18143 6 6
"18144" 18144 1 1
"18145" 18145 1 1
"18146" 18146 5 5
"18147" 18147 2 2
"18148" 18148 5 5
"18149" 18149 6 6
"18150" 18150 1 1
"18151" 18151 3 3
"18152" 18152 7 7
"18153" 18153 1 1
"18154" 18154 1 1
"18155" 18155 1 1
"18156" 18156 7 7
"18157" 18157 7 7
"18158" 18158 1 1
"18159" 18159 2 2
"18160" 18160 1 1
"18161" 18161 1 1
"18162" 18162 1 1
"18163" 18163 7 7
"18164" 18164 7 7
"18165" 18165 7 7
"18166" 18166 7 7
"18167" 18167 5 5
"18168" 18168 1 1
"18169" 18169 7 7
"18170" 18170 1 1
"18171" 18171 2 2
"18172" 18172 1 1
"18173" 18173 3 3
"18174" 18174 1 1
"18175" 18175 1 1
"18176" 18176 1 1
"18177" 18177 6 6
"18178" 18178 1 1
"18179" 18179 1 1
"18180" 18180 1 1
"18181" 18181 7 7
"18182" 18182 1 1
"18183" 18183 2 2
"18184" 18184 6 6
"18185" 18185 1 1
"18186" 18186 5 5
"18187" 18187 2 2
"18188" 18188 6 6
"18189" 18189 1 1
"18190" 18190 1 1
"18191" 18191 1 1
"18192" 18192 1 1
"18193" 18193 7 7
"18194" 18194 5 5
"18195" 18195 7 7
"18196" 18196 1 1
"18197" 18197 5 5
"18198" 18198 6 6
"18199" 18199 7 7
"18200" 18200 7 7
"18201" 18201 1 1
"18202" 18202 1 1
"18203" 18203 1 1
"18204" 18204 2 2
"18205" 18205 7 7
"18206" 18206 7 7
"18207" 18207 7 7
"18208" 18208 1 1
"18209" 18209 1 1
"18210" 18210 7 7
"18211" 18211 1 1
"18212" 18212 7 7
"18213" 18213 1 1
"18214" 18214 1 1
"18215" 18215 7 7
"18216" 18216 7 7
"18217" 18217 6 6
"18218" 18218 7 7
"18219" 18219 1 1
"18220" 18220 7 7
"18221" 18221 1 1
"18222" 18222 1 1
"18223" 18223 1 1
"18224" 18224 1 1
"18225" 18225 7 7
"18226" 18226 1 1
"18227" 18227 7 7
"18228" 18228 1 1
"18229" 18229 2 2
"18230" 18230 7 7
"18231" 18231 6 6
"18232" 18232 3 3
"18233" 18233 1 1
"18234" 18234 2 2
"18235" 18235 1 1
"18236" 18236 1 1
"18237" 18237 2 2
"18238" 18238 7 7
"18239" 18239 2 2
"18240" 18240 1 1
"18241" 18241 3 3
"18242" 18242 6 6
"18243" 18243 2 2
"18244" 18244 1 1
"18245" 18245 7 7
"18246" 18246 1 1
"18247" 18247 1 1
"18248" 18248 1 1
"18249" 18249 5 5
"18250" 18250 1 1
"18251" 18251 1 1
"18252" 18252 1 1
"18253" 18253 1 1
"18254" 18254 1 1
"18255" 18255 1 1
"18256" 18256 1 1
"18257" 18257 1 1
"18258" 18258 1 1
"18259" 18259 1 1
"18260" 18260 1 1
"18261" 18261 7 7
"18262" 18262 1 1
"18263" 18263 2 2
"18264" 18264 7 7
"18265" 18265 1 1
"18266" 18266 1 1
"18267" 18267 5 5
"18268" 18268 1 1
"18269" 18269 2 2
"18270" 18270 1 1
"18271" 18271 1 1
"18272" 18272 1 1
"18273" 18273 1 1
"18274" 18274 2 2
"18275" 18275 1 1
"18276" 18276 1 1
"18277" 18277 1 1
"18278" 18278 1 1
"18279" 18279 6 6
"18280" 18280 1 1
"18281" 18281 1 1
"18282" 18282 2 2
"18283" 18283 5 5
"18284" 18284 1 1
"18285" 18285 7 7
"18286" 18286 1 1
"18287" 18287 1 1
"18288" 18288 1 1
"18289" 18289 7 7
"18290" 18290 1 1
"18291" 18291 1 1
"18292" 18292 1 1
"18293" 18293 7 7
"18294" 18294 1 1
"18295" 18295 4 4
"18296" 18296 7 7
"18297" 18297 2 2
"18298" 18298 1 1
"18299" 18299 1 1
"18300" 18300 1 1
"18301" 18301 1 1
"18302" 18302 7 7
"18303" 18303 1 1
"18304" 18304 1 1
"18305" 18305 6 6
"18306" 18306 1 1
"18307" 18307 1 1
"18308" 18308 1 1
"18309" 18309 1 1
"18310" 18310 1 1
"18311" 18311 2 2
"18312" 18312 1 1
"18313" 18313 1 1
"18314" 18314 1 1
"18315" 18315 5 5
"18316" 18316 7 7
"18317" 18317 7 7
"18318" 18318 2 2
"18319" 18319 1 1
"18320" 18320 7 7
"18321" 18321 1 1
"18322" 18322 2 2
"18323" 18323 1 1
"18324" 18324 7 7
"18325" 18325 7 7
"18326" 18326 1 1
"18327" 18327 7 7
"18328" 18328 1 1
"18329" 18329 1 1
"18330" 18330 7 7
"18331" 18331 1 1
"18332" 18332 1 1
"18333" 18333 1 1
"18334" 18334 1 1
"18335" 18335 1 1
"18336" 18336 1 1
"18337" 18337 1 1
"18338" 18338 2 2
"18339" 18339 1 1
"18340" 18340 1 1
"18341" 18341 1 1
"18342" 18342 1 1
"18343" 18343 7 7
"18344" 18344 7 7
"18345" 18345 7 7
"18346" 18346 1 1
"18347" 18347 7 7
"18348" 18348 1 1
"18349" 18349 7 7
"18350" 18350 1 1
"18351" 18351 1 1
"18352" 18352 1 1
"18353" 18353 7 7
"18354" 18354 7 7
"18355" 18355 1 1
"18356" 18356 1 1
"18357" 18357 1 1
"18358" 18358 3 3
"18359" 18359 7 7
"18360" 18360 2 2
"18361" 18361 1 1
"18362" 18362 1 1
"18363" 18363 1 1
"18364" 18364 1 1
"18365" 18365 1 1
"18366" 18366 1 1
"18367" 18367 7 7
